id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
700043765;M;2018-09-19;0;2;46846;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;2022-01-04 05:01:38;complet;dev_integral;298.67
261603289;F;1960-08-03;0;0;85267;Commercial;Van;no;8;8.0;Highly Urban/ Urban;2022-02-13 15:16:22;complet;dev_integral;328.59
202001712;M;1986-10-09;0;1;136758;Private;z_SUV;no;5;14.0;Highly Urban/ Urban;2022-03-19 20:36:55;complet;dev_premium;341.41
411096665;M;1961-01-02;0;0;19341;Commercial;Pickup;no;1;1.0;Highly Urban/ Urban;2022-03-23 12:55:56;complet;dev_integral;317.96
471957412;M;1991-03-22;0;0;59196;Private;Sports Car;no;0;21.0;Highly Urban/ Urban;2022-02-24 13:26:06;complet;dev_express;278.24
892542306;M;1951-03-10;0;0;1249;Private;Sports Car;no;1;1.0;Highly Urban/ Urban;2022-05-30 19:44:58;complet;dev_integral;338.91
489736792;M;1958-03-30;0;0;27839;Private;Van;yes;3;4.0;Highly Urban/ Urban;2022-03-02 11:38:55;complet;dev_express;268.05
883295992;F;1958-10-08;0;0;46393;Private;Minivan;no;0;16.0;Highly Urban/ Urban;2022-05-20 22:56:51;complet;dev_integral;323.67
498831834;F;1977-08-27;0;0;55037;Private;Pickup;yes;0;10.0;Highly Urban/ Urban;2022-04-29 03:01:32;complet;dev_integral;336.83
2718167;M;2007-08-30;0;2;39322;Private;Pickup;yes;1;7.0;Highly Urban/ Urban;2022-01-25 05:05:53;complet;dev_express;255.0
677948838;F;1983-10-28;0;0;45300;Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;2022-03-03 19:35:39;complet;dev_integral;313.6
169685431;M;1943-04-20;0;0;52718;Private;Minivan;yes;0;9.0;Highly Urban/ Urban;2022-02-16 23:56:09;complet;dev_express;283.44
23899383;F;1993-06-29;0;0;96111;Private;Minivan;yes;1;12.0;Highly Urban/ Urban;2022-04-08 12:32:57;complet;dev_integral;328.75
20180493;M;2003-06-30;0;0;91116;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;2022-05-24 09:52:40;complet;dev_integral;335.74
510903092;F;1966-04-23;0;0;102244;Commercial;Panel Truck;yes;1;15.0;Highly Urban/ Urban;2022-03-02 00:49:09;complet;dev_integral;302.02
28977784;F;1944-03-25;0;0;109953;Commercial;Panel Truck;yes;1;12.0;Highly Urban/ Urban;2022-02-09 22:53:35;complet;dev_premium;355.52
965745421;M;2005-05-02;1;3;28196;Commercial;Minivan;no;2;4.0;Highly Urban/ Urban;2022-01-24 05:37:31;complet;dev_integral;332.23
197773530;F;2019-07-26;0;2;60286;Commercial;Pickup;no;0;11.0;z_Highly Rural/ Rural;2022-03-20 04:45:11;complet;dev_express;255.53
417623543;M;2015-04-27;0;0;61283;Private;Pickup;yes;1;12.0;Highly Urban/ Urban;2022-03-16 09:04:06;complet;dev_integral;310.59
905977387;M;2006-06-29;0;0;0;Commercial;Minivan;yes;0;11.0;z_Highly Rural/ Rural;2022-03-15 13:46:20;complet;dev_express;267.62
714870833;F;2015-03-30;0;0;61598;Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;2022-05-24 16:03:51;complet;dev_integral;301.27
48210951;M;2014-04-19;0;0;115656;Private;z_SUV;no;4;7.0;Highly Urban/ Urban;2022-03-26 03:48:14;complet;dev_integral;325.75
887185796;F;2015-11-24;0;0;74578;Private;z_SUV;no;5;4.0;Highly Urban/ Urban;2022-05-28 19:05:33;complet;dev_integral;319.13
472441773;F;1952-03-24;0;0;160878;Private;z_SUV;no;1;12.0;Highly Urban/ Urban;2022-04-19 21:51:10;complet;dev_integral;300.19
838773580;F;1989-04-09;0;0;21023;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2022-04-04 05:24:47;complet;dev_express;279.12
362936198;F;1980-04-20;0;2;71763;Private;Minivan;yes;3;8.0;Highly Urban/ Urban;2022-01-25 05:14:34;complet;dev_express;273.56
964117167;F;1936-01-08;0;0;28380;Private;z_SUV;no;1;10.0;z_Highly Rural/ Rural;2022-02-25 17:41:10;complet;dev_integral;332.38
880164797;M;1993-12-24;0;1;52149;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;2022-03-07 18:50:04;complet;dev_integral;291.76
46204215;F;1934-07-15;0;1;28162;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;2022-05-11 19:57:03;complet;dev_integral;304.82
424197869;F;1959-07-14;0;0;31543;Private;z_SUV;no;3;;Highly Urban/ Urban;2022-05-25 05:18:35;complet;dev_express;270.99
728201536;F;2009-11-29;0;0;20148;Private;Sports Car;no;10;2.0;Highly Urban/ Urban;2022-02-07 06:33:53;complet;dev_integral;306.89
74505292;F;1974-07-02;0;0;34637;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;2022-03-02 22:19:18;complet;dev_express;261.76
445009433;M;2020-08-10;0;0;28592;Private;Pickup;no;3;1.0;Highly Urban/ Urban;2022-04-29 09:55:18;complet;dev_integral;328.89
625727963;M;1953-08-30;1;2;0;Private;Sports Car;no;0;12.0;z_Highly Rural/ Rural;2022-02-27 08:10:14;complet;dev_integral;293.34
57020222;F;1952-03-14;0;0;24217;Commercial;Pickup;yes;2;7.0;z_Highly Rural/ Rural;2022-02-10 16:53:24;complet;dev_express;272.55
481907109;F;1957-01-14;0;0;113781;Private;Pickup;yes;4;22.0;Highly Urban/ Urban;2022-05-07 12:19:08;complet;dev_integral;327.5
520911084;F;1941-07-04;2;3;83894;Commercial;Panel Truck;no;0;;z_Highly Rural/ Rural;2022-05-19 09:28:12;complet;dev_integral;297.55
283591503;M;1954-08-03;0;1;0;Private;Sports Car;no;2;7.0;Highly Urban/ Urban;2022-03-24 21:00:52;complet;dev_express;268.53
32461891;M;1973-06-07;0;0;76096;Private;Minivan;yes;3;21.0;Highly Urban/ Urban;2022-01-18 09:50:49;complet;dev_express;266.87
547238903;M;1946-09-27;0;2;60755;Private;z_SUV;no;7;1.0;Highly Urban/ Urban;2022-03-14 09:34:04;complet;dev_integral;294.29
522803483;F;1942-05-29;0;0;35024;Private;z_SUV;no;0;6.0;z_Highly Rural/ Rural;2022-01-25 07:45:23;complet;dev_express;278.53
915868535;F;2015-09-19;0;0;52108;Private;Minivan;yes;0;7.0;Highly Urban/ Urban;2022-05-02 07:04:29;complet;dev_premium;504.9
688077546;M;1953-10-22;0;0;75777;Commercial;Minivan;no;7;10.0;Highly Urban/ Urban;2022-04-08 04:34:47;complet;dev_express;261.57
929031390;M;1962-03-05;1;1;23048;Commercial;Pickup;no;3;9.0;Highly Urban/ Urban;2022-05-17 12:05:13;complet;dev_express;258.82
360967829;M;1957-11-16;0;0;112264;Commercial;Panel Truck;yes;5;20.0;Highly Urban/ Urban;2022-02-20 04:37:28;complet;dev_integral;333.27
274478453;M;1940-05-16;0;0;24840;Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;2022-01-03 02:02:36;complet;dev_integral;334.4
254781726;F;1960-09-03;0;0;126829;Private;Minivan;yes;2;20.0;Highly Urban/ Urban;2022-05-27 05:18:16;complet;dev_express;262.45
446338957;M;2012-10-29;0;0;43501;Private;Minivan;no;2;1.0;z_Highly Rural/ Rural;2022-05-22 15:08:35;complet;dev_express;283.55
573568276;F;1961-02-08;0;0;62060;Private;Minivan;no;3;1.0;Highly Urban/ Urban;2022-01-23 01:08:13;complet;dev_integral;324.67
788620578;F;1951-08-28;0;0;81818;Commercial;Van;no;6;4.0;Highly Urban/ Urban;2022-01-19 20:37:05;complet;dev_premium;470.99
813128;M;1934-02-15;1;0;45018;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-05-08 18:08:55;complet;dev_integral;313.89
